"";"Artiste";"Texte";"id"
"11041";"niro";". Vêtu comme un pirate, têtu comme un ciste-ra. Vêtu comme un pirate, têtu comme un ciste-ra. À ceux qui sont rangés, ceux qui sont encore dans la bicrave Ghetto youth, on fait flipper la France comme la LICRA. Fourmis, fourmis. Quand ye en a pour un ye en a pour mille. Quand ye en a pour un ye en a pour mille. Soulève que du lourd tah les fourmis. ";1587
"11043";"niro";". Vêtu comme un pirate, têtu comme un ciste-ra. Vêtu comme un pirate, têtu comme un ciste-ra. À ceux qui sont rangés, ceux qui sont encore dans la bicrave Ghetto youth, on fait flipper la France comme la LICRA. Fourmis, fourmis. Quand ye en a pour un ye en a pour mille. Quand ye en a pour un ye en a pour mille. Soulève que du lourd tah les fourmis. . .             .           .         ";1587
"11044";"niro";". Tu sais ton grand-frère est né très pauvre, il a grandi sans éclaireur. Je espère que te auras les épaules assez large pour supporter le poids des erreurs. On se rend pas compte du mal que on fait, bloquer en bas à compter les heures. On voit nos péchés comme des trophées mais, ce est tout ce que la rue nous réserve. Je veux pas te voir traîner, faire le voyou, faire un faux pas et prendre une grosse peine. Crois pas ce que les rappeurs te disent, ils savent pas ce que ce est que avoir des problèmes. Les nouvelles sont mauvaises pour pas tomber de haut faut savoir rester modeste. Tellement d’erreurs sur le parcours, même si on compte se ranger on sera jamais des modèles. Avec ou sans oseille, je serais toujours là même quand tu voleras de tes propres ailes. Je aurais voulu avoir autre chose à vous proposer mais je ai pas eu trop le choix dehors ce est pas la belle vie. Mama a pleuré des rivières, si je suis plus là prends soin de elle. La rue a volé nos rêves.... ";1588
"11046";"niro";". Je ai fais du sale quand je pense à tout ça pe tit frère je en ai des maux de tête Faut pas que tu marches sur mes pas je pourrais pas me y faire. En fait, ye a des pères qui retrouvent leur fils mort au fond de un ruisseau. Facile d'être là où il faut pas mais jamais là où il faut. Des comme toi ye en a par centaines, fais pas comme ces tapettes Laisse-les, ce est juste des gogoles qui vont te emmener à ta perte. Laisse-les, ye en a eu de autres avant toi, ye en aura de autres après toi. On construit rien à trop parler, prend ton temps et tais-toi. Personne ne est exemplaire, à leur ressembler faut que tu te abstiennes. Te es pas censé leur plaire, ye en a qui perdent leur mère. Va donc faire plaisir à la tienne, au lieu de faire du pipi de chat. Raconter que de la merde, traîner des ragots dans les chichas. Ce qui tue pas te endurcis, petit. Ils arriveront plus vite parce que ils auront des raccourcis Ma3lich, sois patient attend rien de eux sinon ils attendront de toi. Pour eux 2 et 2 font 3, ce est jamais comme ils font croire. À chaque mal un bien, petit frère il faut que tu te préserves. Je ai peur pour toi, ton avenir et tout ce que la rue te réserve. ";1588
"11114";"jul";". On vit la dèche avec mes hommes. Ça parle de Kalash’ dans les zones. Mais qui a les couilles d’appuyer ?. Pour ensuite pouvoir prendre le trône. Petit gars passe sous le gétonneÇa porte le flingue comme Al Capone. Tu cherches la merde bah viens on s’donne. Dès l’premier coup faut que j’te sonne T’as fait ton tête c’est bien. Mais t’as fini sous minerve. Celle-là c’est pour les vrais. Ça écoute du Jul jusqu’au petit séminaire. Ici, nous on n’a pas besoin des grands pour rouler en location. Pour régler des embrouilles, s’faire respecter par des matons. Mais attends, j’suis pas con, j’rappe ma génération. La 20 aine passer, tia les barrettes dans l’caleçon. J’veux pas m’faire passer pour un autre. J’fais mon petit rap j’ai mon succès. Si j’aurais pas eu ça j’aurai arrêté, j’aurais pas sucé. ";1601
"11117";"jul";". Il est temps qu’ça pète, qu’on s’taille d’ici. Parc’que franco y’a plus d’issues. Qui s’chauffe pas trop vas-y easy. Quand j’pète les plombs après c’est fichu. Dans dix ans, mec disons. Est-c’que j’serai au tieks avec le même blouson ?. Est-c’que j’rapperai toujours. Ou est-c’que j’aurai tiré un trait sur tout ça ?. Pleins d’soucis, allez j’tire. Avant d’trahir faut réfléchir. Si t’es plus d’ici tu niques la loi. Du “pour moi tu tires, pour toi je tire”. À quoi ça sert d’se mentir ?. Les faux j’ai un truc de les pressentir. Personne calculait quand j’étais sans ‘ture. Tu fais l’fou au tieks tu gardes la ceinture. Y’a pas d’forts sans faibles. Pas d’but sans rêve, pas d’pitié sans règle. Et en pleine embrouille part en courant. Là miss tu vois qu’ton calibre s’enraye. Ils veulent tous se mettre clean. Mais y’a des trous tout l’temps. En plus t’es surveillé par l’OPJ. Qui t’fout le boucan. J’ai pas tourné j’veux pas guetter. Regarde Veazy comment il s’fait péter. Demande à Houari à force d’trop avoir les dents. On finit par t’les péter. Donne une instru j’vais t’l’allumer. Attends fais tirer sur l’calumet. Des fois mal luné, j’repense au jour. Où les flics de pute m’ont chalumé. De coups, et d’coups. Sur Papi Jacques ça m’dégoûte. Demande à XXX c’est la déroute. Jaloux fais gaffe à tes roues. ";1602
"11118";"jul";" (x2). C’est pas a fête on paie nos têtes. Le reste, on s’en bat les couilles. Tu fais le traître, tu nous guettes. Mec, on s’en bat les couilles. On tourne même dans nos têtes On dit pas qu’on sent pas les douilles. Pas les douilles, on s’en bat les couilles. ";1602
"11122";"jul";". On sent l’mal. Au quartier pour dire bonjour on parle mal. Ça rappe normal. Ramène un petit bolide que ça le magne. Y’a les petits qui commencent à prendre des cashÀ péter des Neyman. Y’a plus rien d’choquant les man. Y’a embrouille ouais on est àl. Poto tien a pas marre ?. Y’a toujours des boulettes dans tes sapes. Ça parle de tête-à-tête après ça revient. Ça rapplique avec des armes. Si pendant longtemps c’est calme. Faut s’préparer à la descente. Et ça cambute. Envie pressante, de janvier à décembre. J’préfère rester avec deux vrais. Qu’avec une vingtaine de salopes. Ça fait les grands après ça dit “j’suis petit”. Quand ça s’prend des calotes. Fais pas le fou hein. On sait qu’t’as craché l’escalope. Que quand ça s’fight tu galopes. Qu’en taule c’est pas la vida loca. ";1603
"11123";"jul";". Viens faire un tour dans nos zones poto tu t’affoles. Parle pas de femmes nous c’est de l’argent qu’on raffole. Viens faire un tour dans nos zones poto tu t’affoles. Parle pas de femmes nous c’est de l’argent qu’on raffole. ";1603
"11197";"sadek";". Hello, bellà, veux-tu un mojito ? Chambre 360, va prévenir tes pines-co. Tequila, Hiya, posé avec Ninho, le rap ce est Chelsea, je suis José Mourinho. Ouais je suis José Mourinho ! Te es même pas le assistant de Kombouaré. Sans parler les doigts vont se poser sur les crans d’arrêt. Ye a que des loups dans mon clan, tout le monde vend, ce qui nous plaît on le prend. Faire-faire-faire de le argent, ce est juste une manière de faire passer le temps. Je ai ce coup de rein fulgurant, repasse-lui dessus elle  te trouvera ennuyant. L’impression d'être un pêché ambulant, si je meurs dans mon sommeil, je me réveille en brûlant. On est tous dans le urgence, je rappe pour ceux qui ne ont pas eu leur chance. Quand tu pèses et que tu vends des kilos, bah ton pire ennemi...ce est la balance !. Le argent ce est rien, même le pire des gols-mon peut vendre de la cess' et poser des Mathu. Si je pars au bon-char, que personne me résonne, comme dit Tyson, tu me reverras plus !. ";1617
"11334";"swift guad";". Je entame ma journée par un verre de rhum, la shtrak nous sert de sport On perd le nord mais ça ce est surtout parce que il pèle dehors. Nous on est pâles, on est gre-mai comme des têtes de morts. Pendant que le condé du village tripote sa graisse de porc. Pète le score, tu peux chnicave mon sexe fort. Baisse le store car pour le instru ce sera une scène de viol. Ma tête est pleine de drogues, alors mon frère je cogne Le sheitan sort de mon corps pendant que les vierges dorment. Ecoute ma merde fort, nous on veut faire de le or. Mais je vois ma mère qui devient folle depuis que la terre me porte. Allume le micro le préamp' et puis mon texte sort. Je entame ma journée café clope et je mets ma paire de grolles Barberousse et Jeff ont déjà roulés cette herbe folle. Trève de com, teille de gnole avec une bête de go. Je entame ma journée de travers je ne suis pas très peu pro Baroudeur suisse pour se criave des grecques a 13€. ";1637
"11337";"furax";". Je entame ma journée comme un beauf : la gaule, ma fin de pétard. Un renard crevé dans la gorge et sur mon pull le odeur de alcool et du parfum de pétasses. Un enclume, dans mes pensées je suis las, moisi Je me fous de me lever la tête dans le cul tant que ce est dans celui de ma voisine. Esquisse pas de sourire, le mien est dans le fond du fleuve. Les larmes ne me font plus souffrir depuis que nos mères en font du feu. Je ai le art, de faire la tronche, je suis dans une veste horrible. L'âme de un poète, tatouage de routier, zoom sur des fesses torrides. Un tas de erreur que on referait pas gars. Je pleure peu mais me tais avec la peur quand le re-frè parlera. La rime pour oublier la semaine de taff Un grind pour tout piller, la weed pour roupiller, la merde au semelles se tasse. La veine au front, il est trop gros ce vieux rêve. Donc fiston chacun de mes 16 t’emmène au fond comme un croco le ferait. Je ai laissé mon numéro sur un bordereau terne. Jeté mes vieux rôles et mes neurones dans le port de Rotter'. ";1637
"11343";"furax";"Écoute mon rap : tu l’aimes ou pas, moi je m’en tape. Un gros mental car ceux qui mangent les restes mangeront tard. Puisqu’on est bien qu’avec les siens, comme un clodo devant la gare mec. J’me fous de faire le chien tant qu’y a pas que de le eau dans ma gamelle. Évite de perdre ta salive à dénigrer l’taf. J’me fous d’qu’est-ce que et qui tu salis, du pédigrée qu’t’as. Et bien pour tout nouveau talent je suis imbuvable, agaçant Mais chérie vas-y fous-moi sur ta langue, je suis un buvard, un 400. Chiale pas, c’est pénible et ça ne m’atteint pas. Un peu comme quand le tapin parle ""liasses"", ""passes"" et ""pénis"". Un mec impur assure ma toilette. Donc pour faire mon autoportrait, je jette du purin sur la toile et. Je vends 100.000, allez rien à péter. Je ai le regard de un homme sans vie qu’un galérien m’a prêtéJe marche avec une Sagres, une tête de weed, Rootscore gros !. J’agresse et une pièce se vide en douze s’condes chrono. ";1638
"11353";"furax";". Le départ est donné, un coup de feu retentit, viens voir comme ça cavale. Un cousin repentit entouré de peignoirs, costards-cravatesÇa part dans tous les sens, un jeune tousse, un vieux fait 100 mètres. Chacun pour soi, Dieu pour tous, faut faire avec, je fais sans mec. Je suis bien naît de la daronne mais le damné de la Garonne Je cours après ma santé, ça ce est le histoire de l'âne et de la carotte. Ah ouais venez courir, vous la trouverez trop rapide. Elle rime ";1640
"11356";"furax";". Sur la ligne te auras quel dossard ?. Je porte celui de ma team, sur la ligue, sur ma vie ne fais la guerre que aux sabres. La défaite a comme un arrière-goût de forest. Et lève mon doigt quand je entends ""Saute la barrière, cours Forrest"". Sur la ligne te auras quel dossard ?. Je porte celui de ma team, sur la ligue, sur ma vie ne fais la guerre que aux sabres. Évite les mines, la mort aux rats. Te en as des ennemis, oui mais de abord on rappe. ";1640
"11364";"furax";"Je vais te dire comment ça se passe, ici les beddos se enchaînent. Hein? Quoi te as pas saisi? Mais si! Voilà les phases et facéties de un pèlo sans gêne. 5h du mat je rafale, je ouvre le compteur à gaz. Et je y fou le feu ce est du rap fat sans une once de ragga. Je fais la fête avec des chiens scandales Je ai la fève donc je ai choisi ma reine. Ce est la teille de 5 ans d'âge. Ce est le alcool qui pilote le ovni Venez danser Milord mais dans mes textes ooh, ni or ni love ni. Fleurs car elles ont fanés pleure. Je chanterai sur les gravats Tu trouveras pas de mon sang parmi tous ceux que il y a sur les cravaches. Parait que te as parlé que te encule 900 mecs. Alors que-ce que te attend pour me la mettre. Merde te attend que une meuf se en mêle. Puisque la terre va bientôt foirer, ce est bête Que on ne me laisse pas partir avec la tête de Alberto Suarez. Et tout ça sans vous offenser quand je disparaît saoul A le heure où le rap français vend des disques à des sourds. ";1641
